id,umap1,umap2,celltype
4908_Patient1_ODNNSP,8.352145,1.7679418,B
5233_Patient1_ODNNSP,8.361951,-1.0720912,B
5601_Patient1_ODNNSP,7.9706955,-1.4885262,B
5805_Patient1_ODNNSP,9.587054,0.61114997,B
5818_Patient1_ODNNSP,9.521556,2.088476,B
5819_Patient1_ODNNSP,8.698003,0.30207962,B
5821_Patient1_ODNNSP,10.295901,-0.74255854,B
5823_Patient1_ODNNSP,9.590841,0.19902375,B
5860_Patient1_ODNNSP,7.516233,-1.4099147,B
5898_Patient1_ODNNSP,9.549064,0.67036265,B
5900_Patient1_ODNNSP,9.276557,0.5034346,B
5918_Patient1_ODNNSP,9.496079,1.6129144,B
5925_Patient1_ODNNSP,9.694757,0.58794105,B
5983_Patient1_ODNNSP,7.6178956,-1.1118714,B
6472_Patient1_ODNNSP,9.578547,-0.3666282,B
6630_Patient1_ODNNSP,9.632225,-0.028333027,B
6647_Patient1_ODNNSP,9.520294,0.90776587,B
6656_Patient1_ODNNSP,8.714505,0.7749719,B
6665_Patient1_ODNNSP,10.549963,-0.98924625,B
7160_Patient1_ODNNSP,9.604339,1.0681903,B
7850_Patient1_ODNNSP,8.495107,-0.89249253,B
7961_Patient1_ODNNSP,8.149202,0.25336552,B
8442_Patient1_ODNNSP,9.697105,2.4887524,B
8478_Patient1_ODNNSP,7.592101,-1.2094927,B
8492_Patient1_ODNNSP,8.351038,-0.3923358,B
8675_Patient1_ODNNSP,8.835601,1.1426488,B
8677_Patient1_ODNNSP,8.876457,1.1280938,B
8708_Patient1_ODNNSP,8.968455,0.6416112,B
8712_Patient1_ODNNSP,7.836896,-1.2330855,B
8722_Patient1_ODNNSP,8.926133,-0.39321482,B
8866_Patient1_ODNNSP,8.414098,0.6493935,B
8941_Patient1_ODNNSP,8.867059,2.089669,B
8943_Patient1_ODNNSP,8.639765,-1.4838419,B
8987_Patient1_ODNNSP,8.901112,1.233556,B
9443_Patient1_ODNNSP,8.548832,-0.45913035,B
9446_Patient1_ODNNSP,6.993644,0.28374067,B
9474_Patient1_ODNNSP,8.246589,-1.0715185,B
9477_Patient1_ODNNSP,8.405982,-1.1516545,B
