id,umap1,umap2,celltype
8421_Patient1_0DPHBP,8.2344475,4.6047497,Fibroblast
8460_Patient1_0DPHBP,10.39274,3.3369057,Fibroblast
8476_Patient1_0DPHBP,7.4433837,4.0794744,Fibroblast
8477_Patient1_0DPHBP,4.6927714,3.783455,Fibroblast
8486_Patient1_0DPHBP,11.103408,3.6472707,Fibroblast
8487_Patient1_0DPHBP,8.785883,4.626525,Fibroblast
8491_Patient1_0DPHBP,8.74113,4.8982472,Fibroblast
8492_Patient1_0DPHBP,9.449762,5.074053,Fibroblast
8493_Patient1_0DPHBP,9.150303,4.316028,Fibroblast
8655_Patient1_0DPHBP,10.908861,4.795429,Fibroblast
8669_Patient1_0DPHBP,4.9663324,4.2887187,Fibroblast
8672_Patient1_0DPHBP,8.927697,5.176972,Fibroblast
8736_Patient1_0DPHBP,11.099966,4.6580424,Fibroblast
8742_Patient1_0DPHBP,11.192585,4.995905,Fibroblast
8779_Patient1_0DPHBP,11.307349,4.0835814,Fibroblast
8813_Patient1_0DPHBP,9.157019,4.373889,Fibroblast
8821_Patient1_0DPHBP,9.840624,4.4342623,Fibroblast
8824_Patient1_0DPHBP,9.732221,4.8392806,Fibroblast
8825_Patient1_0DPHBP,10.943216,4.788094,Fibroblast
8827_Patient1_0DPHBP,10.901342,3.1497626,Fibroblast
8829_Patient1_0DPHBP,9.568867,4.572707,Fibroblast
8861_Patient1_0DPHBP,9.9705715,4.839115,Fibroblast
8877_Patient1_0DPHBP,11.44724,4.1991906,Fibroblast
8878_Patient1_0DPHBP,10.3453455,4.216229,Fibroblast
8882_Patient1_0DPHBP,10.484501,4.1552944,Fibroblast
8884_Patient1_0DPHBP,11.073969,3.5599427,Fibroblast
8886_Patient1_0DPHBP,10.485156,4.301501,Fibroblast
8891_Patient1_0DPHBP,10.067011,3.9407158,Fibroblast
8894_Patient1_0DPHBP,9.761847,4.282511,Fibroblast
8897_Patient1_0DPHBP,10.621981,4.436326,Fibroblast
8903_Patient1_0DPHBP,9.320872,4.461174,Fibroblast
8904_Patient1_0DPHBP,10.899983,5.779493,Fibroblast
8909_Patient1_0DPHBP,11.002743,4.8257527,Fibroblast
8911_Patient1_0DPHBP,11.132724,4.307197,Fibroblast
8913_Patient1_0DPHBP,11.014958,4.6709733,Fibroblast
8915_Patient1_0DPHBP,10.723257,5.241475,Fibroblast
8928_Patient1_0DPHBP,9.971205,4.052196,Fibroblast
8930_Patient1_0DPHBP,9.277534,3.7300715,Fibroblast
8948_Patient1_0DPHBP,8.160053,4.2792335,Fibroblast
8961_Patient1_0DPHBP,11.098017,5.3493013,Fibroblast
8962_Patient1_0DPHBP,10.615913,4.574896,Fibroblast
8963_Patient1_0DPHBP,10.903791,4.800972,Fibroblast
8964_Patient1_0DPHBP,10.939416,4.6589646,Fibroblast
8966_Patient1_0DPHBP,11.002868,3.9382663,Fibroblast
8972_Patient1_0DPHBP,8.263248,4.4719186,Fibroblast
8985_Patient1_0DPHBP,11.359033,4.0744295,Fibroblast
8993_Patient1_0DPHBP,9.91419,5.353465,Fibroblast
8994_Patient1_0DPHBP,10.365462,4.521667,Fibroblast
8997_Patient1_0DPHBP,10.116343,4.901294,Fibroblast
9008_Patient1_0DPHBP,10.758312,4.177243,Fibroblast
9014_Patient1_0DPHBP,9.476079,3.6805708,Fibroblast
9015_Patient1_0DPHBP,9.989039,5.143965,Fibroblast
9016_Patient1_0DPHBP,9.039311,3.377839,Fibroblast
9044_Patient1_0DPHBP,9.973178,2.7794926,Fibroblast
9057_Patient1_0DPHBP,4.654241,3.8021846,Fibroblast
9060_Patient1_0DPHBP,11.324585,4.0620584,Fibroblast
9061_Patient1_0DPHBP,11.598719,3.7811353,Fibroblast
9078_Patient1_0DPHBP,8.090402,4.8285213,Fibroblast
9079_Patient1_0DPHBP,10.880782,4.2241635,Fibroblast
9081_Patient1_0DPHBP,11.352669,3.762463,Fibroblast
9082_Patient1_0DPHBP,10.476412,4.0261464,Fibroblast
9083_Patient1_0DPHBP,9.905712,3.7477825,Fibroblast
9085_Patient1_0DPHBP,11.273999,4.466278,Fibroblast
9130_Patient1_0DPHBP,10.119811,3.230068,Fibroblast
9149_Patient1_0DPHBP,8.137223,4.3946114,Fibroblast
9166_Patient1_0DPHBP,11.156496,3.753783,Fibroblast
9180_Patient1_0DPHBP,11.412374,3.754819,Fibroblast
9182_Patient1_0DPHBP,10.576817,5.2370014,Fibroblast
9210_Patient1_0DPHBP,11.142592,3.6999059,Fibroblast
9257_Patient1_0DPHBP,10.487401,4.0902796,Fibroblast
9263_Patient1_0DPHBP,10.304705,3.9596565,Fibroblast
9265_Patient1_0DPHBP,8.007003,2.7441843,Fibroblast
9274_Patient1_0DPHBP,11.035299,2.7406316,Fibroblast
9281_Patient1_0DPHBP,10.918074,3.2419178,Fibroblast
9282_Patient1_0DPHBP,10.723378,2.2489603,Fibroblast
9295_Patient1_0DPHBP,10.857954,4.623857,Fibroblast
9313_Patient1_0DPHBP,8.110313,5.231431,Fibroblast
9331_Patient1_0DPHBP,10.722074,2.6412323,Fibroblast
9346_Patient1_0DPHBP,8.191065,4.93636,Fibroblast
9354_Patient1_0DPHBP,8.910915,5.020823,Fibroblast
9368_Patient1_0DPHBP,9.889647,4.097436,Fibroblast
9380_Patient1_0DPHBP,10.90532,4.464844,Fibroblast
9392_Patient1_0DPHBP,7.859595,5.009021,Fibroblast
9401_Patient1_0DPHBP,10.991559,2.9072309,Fibroblast
9407_Patient1_0DPHBP,9.465761,3.6398404,Fibroblast
9408_Patient1_0DPHBP,9.645033,3.8126428,Fibroblast
9409_Patient1_0DPHBP,10.945152,4.746814,Fibroblast
9436_Patient1_0DPHBP,8.820288,5.03421,Fibroblast
9438_Patient1_0DPHBP,11.497271,3.600104,Fibroblast
9446_Patient1_0DPHBP,10.768679,4.37292,Fibroblast
9460_Patient1_0DPHBP,9.943151,4.6453657,Fibroblast
9522_Patient1_0DPHBP,4.734921,4.161486,Fibroblast
9596_Patient1_0DPHBP,5.6437907,3.3795009,Fibroblast
9597_Patient1_0DPHBP,8.666822,4.7257013,Fibroblast
9601_Patient1_0DPHBP,10.006394,3.893691,Fibroblast
9613_Patient1_0DPHBP,8.109269,5.1050625,Fibroblast
9618_Patient1_0DPHBP,4.7021465,4.263767,Fibroblast
9699_Patient1_0DPHBP,8.146169,4.151194,Fibroblast
9700_Patient1_0DPHBP,9.98085,3.8309839,Fibroblast
9701_Patient1_0DPHBP,8.266393,4.772763,Fibroblast
9725_Patient1_0DPHBP,9.624382,4.0097294,Fibroblast
9727_Patient1_0DPHBP,11.140315,4.5021515,Fibroblast
9728_Patient1_0DPHBP,10.910869,3.1484241,Fibroblast
9756_Patient1_0DPHBP,8.1891,4.735562,Fibroblast
9757_Patient1_0DPHBP,7.6581016,4.052902,Fibroblast
9759_Patient1_0DPHBP,10.72852,5.5869393,Fibroblast
9774_Patient1_0DPHBP,8.566299,4.66346,Fibroblast
9775_Patient1_0DPHBP,8.61513,3.1889377,Fibroblast
9776_Patient1_0DPHBP,8.575116,3.1510534,Fibroblast
9791_Patient1_0DPHBP,10.687579,3.5652277,Fibroblast
9801_Patient1_0DPHBP,7.888923,4.692,Fibroblast
9807_Patient1_0DPHBP,9.466685,4.431586,Fibroblast
9810_Patient1_0DPHBP,9.654003,4.4850736,Fibroblast
9811_Patient1_0DPHBP,11.555498,4.061415,Fibroblast
9812_Patient1_0DPHBP,10.617729,4.1260614,Fibroblast
9815_Patient1_0DPHBP,9.053667,4.856622,Fibroblast
9816_Patient1_0DPHBP,10.827804,4.870279,Fibroblast
9817_Patient1_0DPHBP,9.933844,4.0450745,Fibroblast
9818_Patient1_0DPHBP,9.922366,4.7676244,Fibroblast
9821_Patient1_0DPHBP,9.942164,4.646262,Fibroblast
9822_Patient1_0DPHBP,9.369281,2.894084,Fibroblast
9823_Patient1_0DPHBP,10.343131,4.899783,Fibroblast
9825_Patient1_0DPHBP,9.300826,4.070093,Fibroblast
9829_Patient1_0DPHBP,11.003924,4.4679837,Fibroblast
9832_Patient1_0DPHBP,11.470205,4.3342686,Fibroblast
9835_Patient1_0DPHBP,11.11383,3.631643,Fibroblast
9836_Patient1_0DPHBP,10.320734,4.001875,Fibroblast
9838_Patient1_0DPHBP,10.244766,2.9357486,Fibroblast
9839_Patient1_0DPHBP,10.497027,4.7473755,Fibroblast
9843_Patient1_0DPHBP,10.666688,3.9449208,Fibroblast
9857_Patient1_0DPHBP,10.404373,2.7348688,Fibroblast
