id,umap1,umap2,T_subtype
101222_Patient2_ODNNBG,1.5868698,2.803562,Cytotoxic T
101225_Patient2_ODNNBG,0.5002657,2.1175034,Cytotoxic T
101226_Patient2_ODNNBG,1.434092,2.0770159,Cytotoxic T
101227_Patient2_ODNNBG,1.8559818,0.3667399,Cytotoxic T
101229_Patient2_ODNNBG,2.2404642,2.98037,Cytotoxic T
101325_Patient2_ODNNBG,-1.7376761,6.4044905,gdT
101338_Patient2_ODNNBG,3.8303268,2.6313066,Cytotoxic T
101340_Patient2_ODNNBG,1.0744257,-0.025108298,Cytotoxic T
101498_Patient2_ODNNBG,-0.36892772,6.6522655,gdT
101590_Patient2_ODNNBG,-0.8097496,6.34826,gdT
101593_Patient2_ODNNBG,-1.3221698,6.0600696,gdT
101594_Patient2_ODNNBG,-1.8068241,5.9506426,gdT
101616_Patient2_ODNNBG,0.84055203,1.2014673,Cytotoxic T
101640_Patient2_ODNNBG,0.4202492,5.289269,gdT
101643_Patient2_ODNNBG,-1.4522539,4.923108,gdT
101664_Patient2_ODNNBG,-0.45729947,3.9293945,gdT
101894_Patient2_ODNNBG,0.46042022,1.961854,Cytotoxic T
101896_Patient2_ODNNBG,2.3900754,5.530654,gdT
101897_Patient2_ODNNBG,3.792741,0.0808105,Naive/CM T
101908_Patient2_ODNNBG,-0.52191806,5.3581953,gdT
101918_Patient2_ODNNBG,-1.258982,4.9475555,gdT
101928_Patient2_ODNNBG,0.38820496,6.6105657,gdT
102382_Patient2_ODNNBG,-0.9844846,4.101046,gdT
102390_Patient2_ODNNBG,-0.2574174,5.296109,gdT
102461_Patient2_ODNNBG,0.06029542,0.8095767,Cytotoxic T
102680_Patient2_ODNNBG,0.011136203,3.4538603,Cytotoxic T
102870_Patient2_ODNNBG,0.7450561,6.824777,gdT
103385_Patient2_ODNNBG,0.8260806,5.1936717,gdT
103399_Patient2_ODNNBG,-1.6315937,3.9838421,gdT
103805_Patient2_ODNNBG,1.109958,1.1429201,Cytotoxic T
103808_Patient2_ODNNBG,4.064175,3.8074305,Naive/CM T
104288_Patient2_ODNNBG,0.7878645,3.262532,Cytotoxic T
104295_Patient2_ODNNBG,0.92609024,2.301113,Cytotoxic T
104301_Patient2_ODNNBG,-0.8694152,2.863192,Cytotoxic T
104305_Patient2_ODNNBG,3.2189322,-0.101932384,Naive/CM T
104306_Patient2_ODNNBG,-0.047747552,4.6325784,gdT
104309_Patient2_ODNNBG,-0.1539143,0.100788996,Cytotoxic T
104317_Patient2_ODNNBG,-0.091256596,2.9837167,Cytotoxic T
104318_Patient2_ODNNBG,0.42299187,1.7876532,Naive/CM T
104320_Patient2_ODNNBG,1.995818,5.92377,gdT
104365_Patient2_ODNNBG,1.3386239,2.4111185,Cytotoxic T
104367_Patient2_ODNNBG,-0.44566572,6.89616,gdT
104376_Patient2_ODNNBG,0.24782152,1.8040545,Cytotoxic T
104377_Patient2_ODNNBG,0.1543146,6.416634,gdT
104378_Patient2_ODNNBG,0.20628192,1.2656367,Cytotoxic T
104387_Patient2_ODNNBG,-0.25422016,2.6558945,Cytotoxic T
104394_Patient2_ODNNBG,-0.34570011,5.6964107,gdT
104405_Patient2_ODNNBG,0.9436308,-0.3434669,Cytotoxic T
104407_Patient2_ODNNBG,2.0229137,-0.48812827,Naive/CM T
104411_Patient2_ODNNBG,0.7037681,-0.019914016,Cytotoxic T
104412_Patient2_ODNNBG,1.1282429,0.92722857,Cytotoxic T
104413_Patient2_ODNNBG,-0.16811231,1.8061903,Cytotoxic T
104414_Patient2_ODNNBG,-0.082175136,0.48753735,Cytotoxic T
104416_Patient2_ODNNBG,3.1570725,0.46466723,Cytotoxic T
104426_Patient2_ODNNBG,3.0551245,0.11586901,Naive/CM T
104427_Patient2_ODNNBG,2.6417582,1.5353235,Cytotoxic T
104428_Patient2_ODNNBG,3.6403875,0.6857442,Naive/CM T
104490_Patient2_ODNNBG,-1.5430744,6.425059,gdT
104622_Patient2_ODNNBG,-0.3545488,7.327206,gdT
105179_Patient2_ODNNBG,2.8202436,0.33835018,Cytotoxic T
105184_Patient2_ODNNBG,-0.5515926,6.197335,gdT
105186_Patient2_ODNNBG,0.45610774,2.440401,Naive/CM T
105189_Patient2_ODNNBG,1.3934078,1.2684093,Cytotoxic T
105192_Patient2_ODNNBG,0.103982694,7.3338747,gdT
105209_Patient2_ODNNBG,2.582737,1.7389876,Cytotoxic T
105210_Patient2_ODNNBG,2.0147505,0.69769776,Cytotoxic T
105278_Patient2_ODNNBG,1.0469832,2.3781998,Cytotoxic T
105279_Patient2_ODNNBG,3.2563581,3.625499,Cytotoxic T
105280_Patient2_ODNNBG,4.039903,2.5959952,Naive/CM T
105281_Patient2_ODNNBG,-1.0702254,3.1894815,gdT
105317_Patient2_ODNNBG,0.7454098,1.7759669,Cytotoxic T
105326_Patient2_ODNNBG,-0.10263605,2.6116269,Cytotoxic T
105629_Patient2_ODNNBG,-1.3130497,6.547006,gdT
105642_Patient2_ODNNBG,-1.8734032,3.5594866,Cytotoxic T
105667_Patient2_ODNNBG,-1.4270264,6.451831,gdT
105832_Patient2_ODNNBG,-1.0136702,3.7528398,Cytotoxic T
106037_Patient2_ODNNBG,-1.8156884,4.74591,gdT
106039_Patient2_ODNNBG,-1.6468248,7.145699,gdT
106055_Patient2_ODNNBG,1.1354344,6.7172294,gdT
106065_Patient2_ODNNBG,0.88015825,1.8245323,Cytotoxic T
106066_Patient2_ODNNBG,-0.41754493,2.9134514,Cytotoxic T
106080_Patient2_ODNNBG,0.14559625,6.9766617,gdT
106092_Patient2_ODNNBG,3.106393,-1.1945287,Naive/CM T
106108_Patient2_ODNNBG,2.13847,-0.0399133,gdT
106119_Patient2_ODNNBG,2.6645775,0.7323561,Cytotoxic T
106128_Patient2_ODNNBG,3.4948616,1.5840802,Cytotoxic T
106133_Patient2_ODNNBG,5.452924,0.2871489,Naive/CM T
106148_Patient2_ODNNBG,0.05566066,2.3854487,Cytotoxic T
106150_Patient2_ODNNBG,0.29946634,1.4634924,Cytotoxic T
106151_Patient2_ODNNBG,10.412803,4.00382,Naive/CM T
106154_Patient2_ODNNBG,0.095039696,1.080374,Cytotoxic T
106162_Patient2_ODNNBG,1.5530758,0.72571427,Cytotoxic T
106166_Patient2_ODNNBG,2.14401,2.8762593,Cytotoxic T
106233_Patient2_ODNNBG,1.7769387,4.169107,gdT
106237_Patient2_ODNNBG,-1.2038877,6.1502953,gdT
106238_Patient2_ODNNBG,1.0988938,6.137427,gdT
106239_Patient2_ODNNBG,-0.40586808,1.1917014,gdT
106240_Patient2_ODNNBG,0.59919524,0.6040636,Cytotoxic T
106243_Patient2_ODNNBG,-1.6562665,6.373353,gdT
106250_Patient2_ODNNBG,1.9980676,6.146896,gdT
106525_Patient2_ODNNBG,-0.16541165,5.164266,gdT
106590_Patient2_ODNNBG,-1.4865259,3.739036,gdT
106764_Patient2_ODNNBG,2.0582604,3.8590822,Cytotoxic T
106765_Patient2_ODNNBG,0.30723158,6.1159353,gdT
107061_Patient2_ODNNBG,-1.8327701,6.3238444,gdT
107107_Patient2_ODNNBG,-1.1905757,5.585692,gdT
107155_Patient2_ODNNBG,1.4594992,7.1704564,gdT
107268_Patient2_ODNNBG,-1.9304931,5.0524154,gdT
107373_Patient2_ODNNBG,2.2447135,5.0837145,gdT
107590_Patient2_ODNNBG,1.3511715,6.905147,gdT
107627_Patient2_ODNNBG,0.3529649,0.13819817,gdT
107666_Patient2_ODNNBG,-0.7254371,4.6506615,gdT
107667_Patient2_ODNNBG,-1.7893714,5.803351,gdT
107673_Patient2_ODNNBG,-0.12059467,1.5049005,Cytotoxic T
107676_Patient2_ODNNBG,2.152755,3.716695,Cytotoxic T
107683_Patient2_ODNNBG,2.023347,5.3526697,gdT
107691_Patient2_ODNNBG,-1.0705395,3.519857,gdT
107763_Patient2_ODNNBG,-1.3454828,4.262057,gdT
108162_Patient2_ODNNBG,-1.9857345,5.7389636,gdT
108202_Patient2_ODNNBG,2.1743622,6.8355823,gdT
108203_Patient2_ODNNBG,0.4493088,7.640157,gdT
108244_Patient2_ODNNBG,-0.11279917,5.9526095,gdT
108526_Patient2_ODNNBG,-1.4521639,6.2905707,gdT
109116_Patient2_ODNNBG,0.25588283,3.864117,Cytotoxic T
109199_Patient2_ODNNBG,-0.16523658,4.342021,gdT
109203_Patient2_ODNNBG,4.58857,-0.5571744,Naive/CM T
109206_Patient2_ODNNBG,0.3612032,6.44655,gdT
109211_Patient2_ODNNBG,1.6543744,1.7696426,gdT
109213_Patient2_ODNNBG,2.3519473,0.6373378,Cytotoxic T
109215_Patient2_ODNNBG,4.1010976,2.394209,Cytotoxic T
109260_Patient2_ODNNBG,-0.30626535,2.7426944,Cytotoxic T
109327_Patient2_ODNNBG,3.8624651,0.5407444,gdT
109353_Patient2_ODNNBG,4.632051,-0.7663955,Proliferating T
109457_Patient2_ODNNBG,-0.30972353,1.393256,Cytotoxic T
109458_Patient2_ODNNBG,0.05997978,1.707464,Cytotoxic T
109459_Patient2_ODNNBG,2.4948606,2.238429,Cytotoxic T
109467_Patient2_ODNNBG,-1.2181599,4.5804815,gdT
109513_Patient2_ODNNBG,-0.41358623,7.024925,gdT
109872_Patient2_ODNNBG,-0.5135877,5.1377363,gdT
109905_Patient2_ODNNBG,3.95446,4.7657237,Naive/CM T
109948_Patient2_ODNNBG,-0.4746368,5.029824,gdT
110180_Patient2_ODNNBG,-1.3687112,6.3825884,gdT
110299_Patient2_ODNNBG,-1.8477119,5.197998,gdT
110568_Patient2_ODNNBG,-0.6449948,4.9136577,gdT
110569_Patient2_ODNNBG,-0.4678059,5.6568155,gdT
110573_Patient2_ODNNBG,2.195789,-0.6759874,gdT
110574_Patient2_ODNNBG,-0.8951852,6.7002907,gdT
110685_Patient2_ODNNBG,-1.549061,6.8669367,gdT
111388_Patient2_ODNNBG,2.720655,4.012847,Cytotoxic T
111568_Patient2_ODNNBG,-1.4395269,5.255579,gdT
111671_Patient2_ODNNBG,-0.12858208,1.3322301,Cytotoxic T
111817_Patient2_ODNNBG,0.5956376,5.644624,gdT
111828_Patient2_ODNNBG,-0.11225198,1.9858954,Cytotoxic T
111910_Patient2_ODNNBG,-0.57170844,4.9834166,gdT
111913_Patient2_ODNNBG,2.1409526,5.414098,gdT
112000_Patient2_ODNNBG,-0.42387298,6.888655,gdT
112002_Patient2_ODNNBG,1.8688926,1.003761,Cytotoxic T
112003_Patient2_ODNNBG,1.6940539,1.7003354,Cytotoxic T
112008_Patient2_ODNNBG,-0.32132816,6.743835,gdT
112010_Patient2_ODNNBG,-0.09318404,4.657073,gdT
112012_Patient2_ODNNBG,4.7222,-1.2616091,Naive/CM T
112013_Patient2_ODNNBG,2.8649151,2.4963727,Cytotoxic T
112021_Patient2_ODNNBG,3.3555179,-0.80822706,Naive/CM T
112022_Patient2_ODNNBG,2.1336517,0.3426046,Cytotoxic T
112024_Patient2_ODNNBG,3.7028317,-0.89128184,Naive/CM T
112048_Patient2_ODNNBG,0.18242715,5.4951386,gdT
112058_Patient2_ODNNBG,-0.16658868,3.2578154,Cytotoxic T
112067_Patient2_ODNNBG,-0.0703632,7.5615554,gdT
112089_Patient2_ODNNBG,-1.5630211,3.780461,gdT
112137_Patient2_ODNNBG,-0.88844025,5.805706,gdT
112236_Patient2_ODNNBG,-0.39866367,2.38932,Cytotoxic T
112405_Patient2_ODNNBG,-1.1296483,3.8411722,gdT
112420_Patient2_ODNNBG,-0.69303244,3.0902665,Cytotoxic T
112423_Patient2_ODNNBG,-0.9322839,2.4991345,Cytotoxic T
112424_Patient2_ODNNBG,3.5920618,-1.300945,Naive/CM T
112484_Patient2_ODNNBG,-1.1517895,6.7556505,gdT
112727_Patient2_ODNNBG,-1.2778134,1.4139509,gdT
113098_Patient2_ODNNBG,2.1518497,4.040561,Cytotoxic T
113102_Patient2_ODNNBG,-0.5602388,4.144781,gdT
113106_Patient2_ODNNBG,2.6733646,2.5760365,Cytotoxic T
113111_Patient2_ODNNBG,-0.076333486,1.4454584,Cytotoxic T
113371_Patient2_ODNNBG,-0.4487265,7.149808,gdT
113455_Patient2_ODNNBG,-0.39541015,7.7041025,gdT
113608_Patient2_ODNNBG,-1.0729315,4.175659,gdT
113609_Patient2_ODNNBG,-0.74303097,4.9976964,gdT
113975_Patient2_ODNNBG,-1.9177433,6.272832,gdT
114006_Patient2_ODNNBG,2.1155045,0.8198314,Cytotoxic T
114104_Patient2_ODNNBG,-2.2266297,3.521573,Cytotoxic T
114106_Patient2_ODNNBG,2.1700718,-0.046531633,Cytotoxic T
114199_Patient2_ODNNBG,-1.5004727,6.8847094,gdT
114200_Patient2_ODNNBG,-0.99777997,6.614055,gdT
114284_Patient2_ODNNBG,0.77326566,7.498626,gdT
114318_Patient2_ODNNBG,-0.43017215,5.311958,gdT
114327_Patient2_ODNNBG,-1.4710307,1.9719801,gdT
114530_Patient2_ODNNBG,-1.4584445,4.661122,gdT
114531_Patient2_ODNNBG,0.5247391,6.2957864,gdT
114561_Patient2_ODNNBG,-1.157253,5.3922844,gdT
114564_Patient2_ODNNBG,-0.8199233,4.89424,gdT
114566_Patient2_ODNNBG,-1.4294438,6.7868834,gdT
114568_Patient2_ODNNBG,-0.28672737,1.0379454,Cytotoxic T
115140_Patient2_ODNNBG,4.7832136,-0.41088203,Naive/CM T
115158_Patient2_ODNNBG,-1.3870326,2.642857,gdT
115239_Patient2_ODNNBG,-0.28258723,2.4894898,Cytotoxic T
115388_Patient2_ODNNBG,-0.100837186,3.44274,Cytotoxic T
115390_Patient2_ODNNBG,3.3729923,-0.69352853,Naive/CM T
115391_Patient2_ODNNBG,-0.027281355,2.6919565,Cytotoxic T
115400_Patient2_ODNNBG,0.44891167,7.2059016,gdT
115406_Patient2_ODNNBG,-1.9238681,5.4920416,gdT
115423_Patient2_ODNNBG,-0.16494618,7.5305037,gdT
115430_Patient2_ODNNBG,0.8128759,3.6145706,Proliferating T
115435_Patient2_ODNNBG,4.093528,2.2578714,Cytotoxic T
115436_Patient2_ODNNBG,-0.50199765,2.2044377,Cytotoxic T
115527_Patient2_ODNNBG,2.5743654,2.4204934,Cytotoxic T
115528_Patient2_ODNNBG,-1.4363233,4.801898,gdT
115529_Patient2_ODNNBG,1.6489241,1.1650913,Cytotoxic T
115530_Patient2_ODNNBG,6.289888,0.21047203,Naive/CM T
115531_Patient2_ODNNBG,1.1452707,2.810977,Cytotoxic T
115534_Patient2_ODNNBG,-1.1628623,4.9165363,gdT
115536_Patient2_ODNNBG,1.7387292,1.126203,Cytotoxic T
115537_Patient2_ODNNBG,2.31812,2.4153237,Cytotoxic T
115538_Patient2_ODNNBG,1.1334659,3.1097171,Cytotoxic T
115546_Patient2_ODNNBG,1.1344097,3.0358603,Cytotoxic T
115557_Patient2_ODNNBG,5.355275,-0.6663114,Naive/CM T
115558_Patient2_ODNNBG,2.1569395,1.1701821,Cytotoxic T
115559_Patient2_ODNNBG,-0.7733909,5.0679607,gdT
115571_Patient2_ODNNBG,0.2021886,2.68697,Cytotoxic T
115574_Patient2_ODNNBG,0.74086463,5.5283227,gdT
115577_Patient2_ODNNBG,-0.664595,4.721771,gdT
115580_Patient2_ODNNBG,0.0775623,6.1135907,gdT
115582_Patient2_ODNNBG,-0.4240154,7.672451,gdT
115584_Patient2_ODNNBG,0.023365077,6.470699,gdT
115598_Patient2_ODNNBG,-1.805778,6.845927,gdT
115618_Patient2_ODNNBG,-0.5714715,6.902187,gdT
115621_Patient2_ODNNBG,-1.3999846,6.47738,gdT
115628_Patient2_ODNNBG,-0.3251925,6.9604874,gdT
115640_Patient2_ODNNBG,0.21967462,5.7905602,gdT
115646_Patient2_ODNNBG,-1.4339988,6.493801,gdT
115656_Patient2_ODNNBG,-0.36039686,5.7091975,gdT
115659_Patient2_ODNNBG,-1.2940631,6.451896,gdT
115666_Patient2_ODNNBG,-1.6205767,6.835559,gdT
115667_Patient2_ODNNBG,-1.6095296,6.9122825,gdT
116108_Patient2_ODNNBG,-0.50761944,6.715448,gdT
116170_Patient2_ODNNBG,0.7916782,2.63888,Cytotoxic T
116231_Patient2_ODNNBG,-0.2238162,2.6482196,Cytotoxic T
116234_Patient2_ODNNBG,0.53980243,6.6706996,gdT
116238_Patient2_ODNNBG,-0.86003506,4.1398377,gdT
116397_Patient2_ODNNBG,0.7241308,2.4139242,Cytotoxic T
116399_Patient2_ODNNBG,-1.0377952,6.169155,gdT
116400_Patient2_ODNNBG,4.3469205,1.0951163,Naive/CM T
116401_Patient2_ODNNBG,3.3420477,0.81765354,Cytotoxic T
116402_Patient2_ODNNBG,3.5679169,1.6605443,Cytotoxic T
116408_Patient2_ODNNBG,2.7091956,-0.48369345,Naive/CM T
116409_Patient2_ODNNBG,1.9393964,1.3127462,gdT
116410_Patient2_ODNNBG,3.637187,-0.79085684,Naive/CM T
116411_Patient2_ODNNBG,3.2344701,2.3934672,Cytotoxic T
116414_Patient2_ODNNBG,1.9588779,1.4718661,Cytotoxic T
116415_Patient2_ODNNBG,2.4704363,1.7284604,Cytotoxic T
116416_Patient2_ODNNBG,3.8365476,1.7265775,Cytotoxic T
116419_Patient2_ODNNBG,0.66532487,1.6806114,Cytotoxic T
116424_Patient2_ODNNBG,-0.8873609,6.9831424,gdT
116426_Patient2_ODNNBG,1.5072137,2.586163,Cytotoxic T
116427_Patient2_ODNNBG,3.158153,0.17419046,Naive/CM T
116430_Patient2_ODNNBG,1.1294553,2.036283,Cytotoxic T
116431_Patient2_ODNNBG,1.4549035,1.7991256,Cytotoxic T
116566_Patient2_ODNNBG,-0.41559362,3.651945,Cytotoxic T
116567_Patient2_ODNNBG,2.7910137,5.3317924,Treg
116571_Patient2_ODNNBG,0.8908601,6.539676,gdT
116584_Patient2_ODNNBG,1.7877196,1.5888047,Cytotoxic T
116588_Patient2_ODNNBG,-0.19919196,3.2463446,Cytotoxic T
116589_Patient2_ODNNBG,3.9518757,3.2757034,Cytotoxic T
116591_Patient2_ODNNBG,2.5210404,2.6125789,Cytotoxic T
116595_Patient2_ODNNBG,1.7013761,1.7525275,Cytotoxic T
116596_Patient2_ODNNBG,3.4870775,1.7115117,Cytotoxic T
116598_Patient2_ODNNBG,1.4482043,1.5306095,Cytotoxic T
116600_Patient2_ODNNBG,-0.31014264,3.2807684,Cytotoxic T
116601_Patient2_ODNNBG,-0.6617412,4.034448,gdT
116602_Patient2_ODNNBG,1.4178121,-0.1942528,Cytotoxic T
116603_Patient2_ODNNBG,1.3332626,1.5835105,Cytotoxic T
116604_Patient2_ODNNBG,1.1075276,2.463009,Cytotoxic T
116606_Patient2_ODNNBG,2.213283,-0.24284713,Cytotoxic T
116607_Patient2_ODNNBG,1.9727441,-0.045718905,Naive/CM T
116608_Patient2_ODNNBG,1.010946,1.8873943,Cytotoxic T
116609_Patient2_ODNNBG,2.2977905,0.2384471,Cytotoxic T
116610_Patient2_ODNNBG,0.31259924,0.34665325,Cytotoxic T
116611_Patient2_ODNNBG,3.7801783,1.6646315,Cytotoxic T
116618_Patient2_ODNNBG,0.6096899,2.44996,Cytotoxic T
116620_Patient2_ODNNBG,2.2684739,2.6253698,Cytotoxic T
116623_Patient2_ODNNBG,1.9447509,3.2948916,Cytotoxic T
116640_Patient2_ODNNBG,-0.415059,3.6097746,gdT
116641_Patient2_ODNNBG,2.4014406,2.592073,Cytotoxic T
116643_Patient2_ODNNBG,0.16292685,4.3584723,gdT
116896_Patient2_ODNNBG,-1.4929245,7.3364687,gdT
117537_Patient2_ODNNBG,0.2191289,2.7523248,Cytotoxic T
117700_Patient2_ODNNBG,-0.6012673,6.904177,gdT
117756_Patient2_ODNNBG,-0.26420605,7.3738203,gdT
117843_Patient2_ODNNBG,2.0523112,4.8207226,gdT
117845_Patient2_ODNNBG,-0.32025677,5.9392295,gdT
117904_Patient2_ODNNBG,-0.53121436,4.621526,gdT
118166_Patient2_ODNNBG,-1.1086147,6.3325067,gdT
118661_Patient2_ODNNBG,-1.3871086,6.5703635,gdT
119010_Patient2_ODNNBG,-0.62487954,5.206623,gdT
119012_Patient2_ODNNBG,3.2649698,-1.260385,gdT
119017_Patient2_ODNNBG,-0.91907287,7.3903894,gdT
119665_Patient2_ODNNBG,-1.7432301,5.9093103,gdT
119693_Patient2_ODNNBG,-1.729423,3.16291,gdT
119694_Patient2_ODNNBG,0.14341368,5.744768,gdT
119835_Patient2_ODNNBG,0.6613113,-0.19182721,gdT
119841_Patient2_ODNNBG,-0.7666381,7.472698,gdT
119890_Patient2_ODNNBG,-0.27774316,4.770154,gdT
119963_Patient2_ODNNBG,-1.3781074,5.9664645,gdT
119966_Patient2_ODNNBG,0.17282036,3.1236603,Cytotoxic T
119993_Patient2_ODNNBG,0.58295655,7.3517346,gdT
119999_Patient2_ODNNBG,-0.44321206,3.9255705,gdT
120000_Patient2_ODNNBG,0.043254267,3.3901722,Cytotoxic T
120102_Patient2_ODNNBG,0.14283504,3.072968,Cytotoxic T
120107_Patient2_ODNNBG,-0.38752913,6.771879,gdT
120108_Patient2_ODNNBG,-0.41439036,7.17394,gdT
120183_Patient2_ODNNBG,-1.5012597,6.7780313,gdT
120198_Patient2_ODNNBG,-0.79618794,3.134776,gdT
120291_Patient2_ODNNBG,-1.2644355,5.996545,gdT
120542_Patient2_ODNNBG,2.8423474,1.6425757,Cytotoxic T
120543_Patient2_ODNNBG,5.1527076,-0.6019418,Naive/CM T
120544_Patient2_ODNNBG,-0.6532515,4.1281986,gdT
120545_Patient2_ODNNBG,0.07732128,0.19947329,gdT
120547_Patient2_ODNNBG,2.0731294,4.249487,gdT
120549_Patient2_ODNNBG,2.159209,3.1711485,Cytotoxic T
120552_Patient2_ODNNBG,1.3452039,3.5775518,Cytotoxic T
120553_Patient2_ODNNBG,-1.1481174,5.663436,gdT
120555_Patient2_ODNNBG,-0.19539261,6.866563,gdT
120561_Patient2_ODNNBG,0.13249163,3.1182709,Cytotoxic T
120684_Patient2_ODNNBG,0.52044636,2.0882757,Cytotoxic T
120719_Patient2_ODNNBG,-0.06796397,4.1625667,gdT
120723_Patient2_ODNNBG,0.20856982,6.8461685,gdT
120726_Patient2_ODNNBG,-0.28306812,3.299234,Cytotoxic T
120729_Patient2_ODNNBG,1.6011633,4.1843615,Cytotoxic T
120733_Patient2_ODNNBG,2.272478,3.0354748,Cytotoxic T
120745_Patient2_ODNNBG,0.1490052,1.2251654,Cytotoxic T
120747_Patient2_ODNNBG,1.7574788,1.0985413,Cytotoxic T
121167_Patient2_ODNNBG,1.7021252,3.8577824,Cytotoxic T
121414_Patient2_ODNNBG,2.7910056,1.3482628,Cytotoxic T
121415_Patient2_ODNNBG,2.4394479,2.2352824,Cytotoxic T
121417_Patient2_ODNNBG,4.3155723,-0.19990577,Naive/CM T
121418_Patient2_ODNNBG,0.98110235,1.8356271,Cytotoxic T
121420_Patient2_ODNNBG,1.3664885,0.7658481,Cytotoxic T
121421_Patient2_ODNNBG,1.9065775,3.4402318,Cytotoxic T
121427_Patient2_ODNNBG,1.9832114,-0.21535134,gdT
121429_Patient2_ODNNBG,2.5163748,3.23661,Cytotoxic T
121432_Patient2_ODNNBG,2.8005111,3.9497485,Cytotoxic T
121445_Patient2_ODNNBG,1.8758233,2.428838,Naive/CM T
121446_Patient2_ODNNBG,0.6404285,2.6380913,Cytotoxic T
121447_Patient2_ODNNBG,-1.0679625,3.1473985,gdT
121450_Patient2_ODNNBG,0.30626506,1.2999283,Cytotoxic T
121456_Patient2_ODNNBG,0.74392587,2.8513887,Cytotoxic T
121570_Patient2_ODNNBG,1.7627416,3.0572371,Cytotoxic T
121586_Patient2_ODNNBG,-0.68109536,3.979859,Cytotoxic T
121629_Patient2_ODNNBG,0.8618811,1.4421333,Cytotoxic T
121631_Patient2_ODNNBG,0.51043034,2.7383413,Cytotoxic T
121633_Patient2_ODNNBG,-0.11242722,2.1183908,Cytotoxic T
121635_Patient2_ODNNBG,-0.38580287,1.4982241,gdT
121652_Patient2_ODNNBG,0.9989596,1.5278127,Cytotoxic T
121671_Patient2_ODNNBG,-1.7906237,6.6942782,gdT
121827_Patient2_ODNNBG,3.153802,8.037116,Naive/CM T
121890_Patient2_ODNNBG,-1.1097153,3.9584458,gdT
121892_Patient2_ODNNBG,-1.3258309,6.8774867,gdT
122019_Patient2_ODNNBG,0.026420375,5.245811,gdT
122032_Patient2_ODNNBG,2.2598515,5.5138893,Treg
122042_Patient2_ODNNBG,1.485017,3.2504637,Cytotoxic T
122069_Patient2_ODNNBG,-0.945447,6.3784237,gdT
122098_Patient2_ODNNBG,-0.48634157,5.619763,gdT
122174_Patient2_ODNNBG,-0.23742752,7.196743,gdT
122463_Patient2_ODNNBG,-0.06485647,3.1125991,Cytotoxic T
122471_Patient2_ODNNBG,0.08723123,3.0353487,Cytotoxic T
122507_Patient2_ODNNBG,2.9673731,3.1178524,Cytotoxic T
122630_Patient2_ODNNBG,-0.9103696,7.4500437,gdT
122662_Patient2_ODNNBG,-0.91841644,4.096156,gdT
122664_Patient2_ODNNBG,-1.6311198,7.0995893,gdT
122710_Patient2_ODNNBG,3.2746177,4.253414,Naive/CM T
122901_Patient2_ODNNBG,-0.100052066,4.1635523,Proliferating T
122979_Patient2_ODNNBG,-1.8537725,6.1956134,gdT
123094_Patient2_ODNNBG,-0.72502303,3.6432412,Cytotoxic T
123116_Patient2_ODNNBG,0.32851952,2.5225804,Naive/CM T
123122_Patient2_ODNNBG,1.5196041,0.92037565,Cytotoxic T
123126_Patient2_ODNNBG,1.8806338,3.1936622,Cytotoxic T
123129_Patient2_ODNNBG,1.6016743,0.5297976,Cytotoxic T
123132_Patient2_ODNNBG,1.5411857,1.9336896,Cytotoxic T
123134_Patient2_ODNNBG,-1.1876014,6.296322,gdT
123135_Patient2_ODNNBG,-1.5160782,6.488865,gdT
123186_Patient2_ODNNBG,0.6485431,6.3778005,gdT
123189_Patient2_ODNNBG,1.9758373,3.9932504,gdT
123191_Patient2_ODNNBG,0.7040858,6.6511827,gdT
123261_Patient2_ODNNBG,-0.05802452,3.076557,Cytotoxic T
123541_Patient2_ODNNBG,-0.5742065,7.6964865,gdT
123567_Patient2_ODNNBG,-1.6351849,6.3223753,gdT
124180_Patient2_ODNNBG,2.0668533,2.6641097,Cytotoxic T
124183_Patient2_ODNNBG,3.3206518,3.3698084,Cytotoxic T
124584_Patient2_ODNNBG,-1.5358949,6.5955706,gdT
124665_Patient2_ODNNBG,-0.90404046,7.4594736,gdT
124695_Patient2_ODNNBG,-0.042063523,7.4625225,gdT
124700_Patient2_ODNNBG,-1.0712833,7.030692,gdT
125210_Patient2_ODNNBG,-1.7958573,5.774391,gdT
125556_Patient2_ODNNBG,-1.4193691,7.269272,gdT
125559_Patient2_ODNNBG,-1.0277508,7.513881,gdT
125563_Patient2_ODNNBG,-0.15691863,1.6753395,Cytotoxic T
125564_Patient2_ODNNBG,0.3801738,2.100989,Cytotoxic T
126050_Patient2_ODNNBG,-1.0627981,7.09151,gdT
126073_Patient2_ODNNBG,-0.6548392,7.0208473,gdT
126198_Patient2_ODNNBG,-0.6350334,7.5351357,gdT
126570_Patient2_ODNNBG,-0.64419556,7.455642,gdT
126799_Patient2_ODNNBG,-0.8350073,5.0097365,gdT
126813_Patient2_ODNNBG,-0.9787046,7.251279,gdT
126841_Patient2_ODNNBG,1.4489499,6.7978005,gdT
126846_Patient2_ODNNBG,-1.3665138,6.484657,gdT
127186_Patient2_ODNNBG,0.93822706,7.037206,gdT
127293_Patient2_ODNNBG,-0.9006882,7.226398,gdT
127375_Patient2_ODNNBG,-1.8138216,4.3500032,gdT
127402_Patient2_ODNNBG,-1.1927222,6.5041075,gdT
127544_Patient2_ODNNBG,-1.430389,6.894087,gdT
